scan_id,prn,system_char,channel,secondary_code_length,call_index,corr_value
0,5,69,4,25,1045,5
0,5,69,4,25,1046,-5
0,5,69,4,25,1047,7
0,5,69,4,25,1048,1
0,5,69,4,25,1049,7
0,5,69,4,25,1050,11
0,5,69,4,25,1051,-3
0,5,69,4,25,1052,-3
0,5,69,4,25,1053,3
0,5,69,4,25,1054,1
0,5,69,4,25,1055,1
0,5,69,4,25,1056,1
0,5,69,4,25,1057,-1
0,5,69,4,25,1058,-5
0,5,69,4,25,1059,7
0,5,69,4,25,1060,1
0,5,69,4,25,1061,-7
0,5,69,4,25,1062,9
0,5,69,4,25,1063,5
0,5,69,4,25,1064,-3
0,5,69,4,25,1065,-3
0,5,69,4,25,1066,-3
0,5,69,4,25,1067,-5
0,5,69,4,25,1068,1
0,5,69,4,25,1069,-1
0,5,69,4,25,1070,5
0,5,69,4,25,1071,-5
0,5,69,4,25,1072,7
0,5,69,4,25,1073,1
0,5,69,4,25,1074,7
0,5,69,4,25,1075,11
0,5,69,4,25,1076,-3
0,5,69,4,25,1077,-3
0,5,69,4,25,1078,3
0,5,69,4,25,1079,1
0,5,69,4,25,1080,1
0,5,69,4,25,1081,1
0,5,69,4,25,1082,-1
0,5,69,4,25,1083,-5
0,5,69,4,25,1084,7
0,5,69,4,25,1085,1
0,5,69,4,25,1086,-7
0,5,69,4,25,1087,9
0,5,69,4,25,1088,5
0,5,69,4,25,1089,-3
0,5,69,4,25,1090,-3
0,5,69,4,25,1091,-3
0,5,69,4,25,1092,-5
0,5,69,4,25,1093,1
0,5,69,4,25,1094,-1
0,5,69,4,25,1095,5
0,5,69,4,25,1096,-5
0,5,69,4,25,1097,7
0,5,69,4,25,1098,1
0,5,69,4,25,1099,7
0,5,69,4,25,1100,11
0,5,69,4,25,1101,-3
0,5,69,4,25,1102,-3
0,5,69,4,25,1103,3
0,5,69,4,25,1104,1
0,5,69,4,25,1105,1
0,5,69,4,25,1106,1
0,5,69,4,25,1107,-1
0,5,69,4,25,1108,-5
0,5,69,4,25,1109,7
0,5,69,4,25,1110,1
0,5,69,4,25,1111,-7
0,5,69,4,25,1112,9
0,5,69,4,25,1113,5
0,5,69,4,25,1114,-3
0,5,69,4,25,1115,-3
0,5,69,4,25,1116,-3
0,5,69,4,25,1117,-5
0,5,69,4,25,1118,1
0,5,69,4,25,1119,-1
0,5,69,4,25,1120,5
0,5,69,4,25,1121,-5
0,5,69,4,25,1122,7
0,5,69,4,25,1123,1
0,5,69,4,25,1124,7
0,5,69,4,25,1125,11
0,5,69,4,25,1126,-3
0,5,69,4,25,1127,-3
0,5,69,4,25,1128,3
0,5,69,4,25,1129,1
0,5,69,4,25,1130,1
0,5,69,4,25,1131,1
0,5,69,4,25,1132,-1
0,5,69,4,25,1133,-5
0,5,69,4,25,1134,7
0,5,69,4,25,1135,1
0,5,69,4,25,1136,-7
0,5,69,4,25,1137,9
0,5,69,4,25,1138,5
0,5,69,4,25,1139,-3
0,5,69,4,25,1140,-3
0,5,69,4,25,1141,-3
0,5,69,4,25,1142,-5
0,5,69,4,25,1143,1
0,5,69,4,25,1144,-1
0,5,69,4,25,1145,5
0,5,69,4,25,1146,-5
0,5,69,4,25,1147,7
0,5,69,4,25,1148,1
0,5,69,4,25,1149,7
0,5,69,4,25,1150,11
0,5,69,4,25,1151,-3
0,5,69,4,25,1152,-3
0,5,69,4,25,1153,3
0,5,69,4,25,1154,1
0,5,69,4,25,1155,1
0,5,69,4,25,1156,1
0,5,69,4,25,1157,-1
0,5,69,4,25,1158,-5
0,5,69,4,25,1159,7
0,5,69,4,25,1160,1
0,5,69,4,25,1161,-7
0,5,69,4,25,1162,9
0,5,69,4,25,1163,5
0,5,69,4,25,1164,-3
0,5,69,4,25,1165,-3
0,5,69,4,25,1166,-3
0,5,69,4,25,1167,-5
0,5,69,4,25,1168,1
0,5,69,4,25,1169,-1
0,5,69,4,25,1170,5
0,5,69,4,25,1171,-5
0,5,69,4,25,1172,7
0,5,69,4,25,1173,1
0,5,69,4,25,1174,7
0,5,69,4,25,1175,11
0,5,69,4,25,1176,-3
0,5,69,4,25,1177,-3
0,5,69,4,25,1178,3
0,5,69,4,25,1179,1
0,5,69,4,25,1180,1
0,5,69,4,25,1181,1
0,5,69,4,25,1182,-1
0,5,69,4,25,1183,-5
0,5,69,4,25,1184,7
0,5,69,4,25,1185,1
0,5,69,4,25,1186,-7
0,5,69,4,25,1187,9
0,5,69,4,25,1188,5
0,5,69,4,25,1189,-3
0,5,69,4,25,1190,-3
0,5,69,4,25,1191,-3
0,5,69,4,25,1192,-5
0,5,69,4,25,1193,1
0,5,69,4,25,1194,-1
0,5,69,4,25,1195,5
0,5,69,4,25,1196,-5
0,5,69,4,25,1197,7
0,5,69,4,25,1198,1
0,5,69,4,25,1199,7
0,5,69,4,25,1200,11
0,5,69,4,25,1201,-3
0,5,69,4,25,1202,-3
0,5,69,4,25,1203,3
0,5,69,4,25,1204,1
0,5,69,4,25,1205,1
0,5,69,4,25,1206,1
0,5,69,4,25,1207,-1
0,5,69,4,25,1208,-5
0,5,69,4,25,1209,7
0,5,69,4,25,1210,1
0,5,69,4,25,1211,-7
0,5,69,4,25,1212,9
0,5,69,4,25,1213,5
0,5,69,4,25,1214,-3
0,5,69,4,25,1215,-3
0,5,69,4,25,1216,-3
0,5,69,4,25,1217,-5
0,5,69,4,25,1218,1
0,5,69,4,25,1219,-1
0,5,69,4,25,1220,5
0,5,69,4,25,1221,-5
0,5,69,4,25,1222,7
0,5,69,4,25,1223,1
0,5,69,4,25,1224,7
0,5,69,4,25,1225,11
0,5,69,4,25,1226,-3
0,5,69,4,25,1227,-3
0,5,69,4,25,1228,3
0,5,69,4,25,1229,1
0,5,69,4,25,1230,1
0,5,69,4,25,1231,1
0,5,69,4,25,1232,-1
0,5,69,4,25,1233,-5
0,5,69,4,25,1234,7
0,5,69,4,25,1235,1
0,5,69,4,25,1236,-7
0,5,69,4,25,1237,9
0,5,69,4,25,1238,5
0,5,69,4,25,1239,-3
0,5,69,4,25,1240,-3
0,5,69,4,25,1241,-3
0,5,69,4,25,1242,-5
0,5,69,4,25,1243,1
0,5,69,4,25,1244,-1
0,5,69,4,25,1245,5
0,5,69,4,25,1246,-5
0,5,69,4,25,1247,7
0,5,69,4,25,1248,1
0,5,69,4,25,1249,7
0,5,69,4,25,1250,11
0,5,69,4,25,1251,-3
0,5,69,4,25,1252,-3
0,5,69,4,25,1253,3
0,5,69,4,25,1254,1
0,5,69,4,25,1255,1
0,5,69,4,25,1256,1
0,5,69,4,25,1257,-1
0,5,69,4,25,1258,-5
0,5,69,4,25,1259,7
0,5,69,4,25,1260,1
0,5,69,4,25,1261,-7
0,5,69,4,25,1262,9
0,5,69,4,25,1263,5
0,5,69,4,25,1264,-3
0,5,69,4,25,1265,-3
0,5,69,4,25,1266,-3
0,5,69,4,25,1267,-5
0,5,69,4,25,1268,1
0,5,69,4,25,1269,-1
0,5,69,4,25,1270,5
0,5,69,4,25,1271,-5
0,5,69,4,25,1272,7
0,5,69,4,25,1273,1
0,5,69,4,25,1274,7
0,5,69,4,25,1275,11
0,5,69,4,25,1276,-3
0,5,69,4,25,1277,-3
0,5,69,4,25,1278,3
0,5,69,4,25,1279,1
0,5,69,4,25,1280,1
0,5,69,4,25,1281,1
0,5,69,4,25,1282,-1
0,5,69,4,25,1283,-5
0,5,69,4,25,1284,7
0,5,69,4,25,1285,1
0,5,69,4,25,1286,-7
0,5,69,4,25,1287,9
0,5,69,4,25,1288,5
0,5,69,4,25,1289,-3
0,5,69,4,25,1290,-3
0,5,69,4,25,1291,-3
0,5,69,4,25,1292,-5
0,5,69,4,25,1293,1
0,5,69,4,25,1294,-1
0,5,69,4,25,1295,5
0,5,69,4,25,1296,-5
0,5,69,4,25,1297,7
0,5,69,4,25,1298,1
0,5,69,4,25,1299,7
0,5,69,4,25,1300,11
0,5,69,4,25,1301,-3
0,5,69,4,25,1302,-3
0,5,69,4,25,1303,3
0,5,69,4,25,1304,1
0,5,69,4,25,1305,1
0,5,69,4,25,1306,1
0,5,69,4,25,1307,-1
0,5,69,4,25,1308,-5
0,5,69,4,25,1309,7
0,5,69,4,25,1310,1
0,5,69,4,25,1311,-7
0,5,69,4,25,1312,9
0,5,69,4,25,1313,5
0,5,69,4,25,1314,-3
0,5,69,4,25,1315,-3
0,5,69,4,25,1316,-3
0,5,69,4,25,1317,-5
0,5,69,4,25,1318,1
0,5,69,4,25,1319,-1
0,5,69,4,25,1320,5
0,5,69,4,25,1321,-5
0,5,69,4,25,1322,7
0,5,69,4,25,1323,1
0,5,69,4,25,1324,7
0,5,69,4,25,1325,11
0,5,69,4,25,1326,-3
0,5,69,4,25,1327,-3
0,5,69,4,25,1328,3
0,5,69,4,25,1329,1
0,5,69,4,25,1330,1
0,5,69,4,25,1331,1
0,5,69,4,25,1332,-1
0,5,69,4,25,1333,-5
0,5,69,4,25,1334,7
0,5,69,4,25,1335,1
0,5,69,4,25,1336,-7
0,5,69,4,25,1337,9
0,5,69,4,25,1338,5
0,5,69,4,25,1339,-3
0,5,69,4,25,1340,-3
0,5,69,4,25,1341,-3
0,5,69,4,25,1342,-5
0,5,69,4,25,1343,1
0,5,69,4,25,1344,-1
0,5,69,4,25,1345,5
0,5,69,4,25,1346,-5
0,5,69,4,25,1347,7
0,5,69,4,25,1348,1
0,5,69,4,25,1349,7
0,5,69,4,25,1350,11
0,5,69,4,25,1351,-3
0,5,69,4,25,1352,-3
0,5,69,4,25,1353,3
0,5,69,4,25,1354,1
0,5,69,4,25,1355,1
0,5,69,4,25,1356,1
0,5,69,4,25,1357,-1
0,5,69,4,25,1358,-5
0,5,69,4,25,1359,7
0,5,69,4,25,1360,1
0,5,69,4,25,1361,-7
0,5,69,4,25,1362,9
0,5,69,4,25,1363,5
0,5,69,4,25,1364,-3
0,5,69,4,25,1365,-3
0,5,69,4,25,1366,-3
0,5,69,4,25,1367,-5
0,5,69,4,25,1368,1
0,5,69,4,25,1369,-1
0,5,69,4,25,1370,5
0,5,69,4,25,1371,-5
0,5,69,4,25,1372,7
0,5,69,4,25,1373,1
0,5,69,4,25,1374,7
0,5,69,4,25,1375,11
0,5,69,4,25,1376,-3
0,5,69,4,25,1377,-3
0,5,69,4,25,1378,3
0,5,69,4,25,1379,1
0,5,69,4,25,1380,1
0,5,69,4,25,1381,1
0,5,69,4,25,1382,-1
0,5,69,4,25,1383,-5
0,5,69,4,25,1384,7
0,5,69,4,25,1385,1
0,5,69,4,25,1386,-7
0,5,69,4,25,1387,9
0,5,69,4,25,1388,5
0,5,69,4,25,1389,-3
0,5,69,4,25,1390,-3
0,5,69,4,25,1391,-3
0,5,69,4,25,1392,-5
0,5,69,4,25,1393,1
0,5,69,4,25,1394,-1
0,5,69,4,25,1395,5
0,5,69,4,25,1396,-5
0,5,69,4,25,1397,7
0,5,69,4,25,1398,1
0,5,69,4,25,1399,7
0,5,69,4,25,1400,11
0,5,69,4,25,1401,-3
0,5,69,4,25,1402,-3
0,5,69,4,25,1403,3
0,5,69,4,25,1404,1
0,5,69,4,25,1405,1
0,5,69,4,25,1406,1
0,5,69,4,25,1407,-1
0,5,69,4,25,1408,-5
0,5,69,4,25,1409,7
0,5,69,4,25,1410,1
0,5,69,4,25,1411,-7
0,5,69,4,25,1412,9
0,5,69,4,25,1413,5
0,5,69,4,25,1414,-3
0,5,69,4,25,1415,-3
0,5,69,4,25,1416,-3
0,5,69,4,25,1417,-5
0,5,69,4,25,1418,1
0,5,69,4,25,1419,-1
0,5,69,4,25,1420,5
0,5,69,4,25,1421,-5
0,5,69,4,25,1422,7
0,5,69,4,25,1423,1
0,5,69,4,25,1424,7
0,5,69,4,25,1425,11
0,5,69,4,25,1426,-3
0,5,69,4,25,1427,-3
0,5,69,4,25,1428,3
0,5,69,4,25,1429,1
0,5,69,4,25,1430,1
0,5,69,4,25,1431,1
0,5,69,4,25,1432,-1
0,5,69,4,25,1433,-5
0,5,69,4,25,1434,7
0,5,69,4,25,1435,1
0,5,69,4,25,1436,-7
0,5,69,4,25,1437,9
0,5,69,4,25,1438,5
0,5,69,4,25,1439,-3
0,5,69,4,25,1440,-3
0,5,69,4,25,1441,-3
0,5,69,4,25,1442,-5
0,5,69,4,25,1443,1
0,5,69,4,25,1444,-1
0,5,69,4,25,1445,5
0,5,69,4,25,1446,-5
0,5,69,4,25,1447,7
0,5,69,4,25,1448,1
0,5,69,4,25,1449,7
0,5,69,4,25,1450,11
0,5,69,4,25,1451,-3
0,5,69,4,25,1452,-3
0,5,69,4,25,1453,3
0,5,69,4,25,1454,1
0,5,69,4,25,1455,1
0,5,69,4,25,1456,1
0,5,69,4,25,1457,-1
0,5,69,4,25,1458,-5
0,5,69,4,25,1459,7
0,5,69,4,25,1460,1
0,5,69,4,25,1461,-7
0,5,69,4,25,1462,9
0,5,69,4,25,1463,5
0,5,69,4,25,1464,-3
0,5,69,4,25,1465,-3
0,5,69,4,25,1466,-3
0,5,69,4,25,1467,-5
0,5,69,4,25,1468,1
0,5,69,4,25,1469,-1
0,5,69,4,25,1470,5
0,5,69,4,25,1471,-5
0,5,69,4,25,1472,7
0,5,69,4,25,1473,1
0,5,69,4,25,1474,7
0,5,69,4,25,1475,11
0,5,69,4,25,1476,-3
0,5,69,4,25,1477,-3
0,5,69,4,25,1478,3
0,5,69,4,25,1479,1
0,5,69,4,25,1480,1
0,5,69,4,25,1481,1
0,5,69,4,25,1482,-1
0,5,69,4,25,1483,-5
0,5,69,4,25,1484,7
0,5,69,4,25,1485,1
0,5,69,4,25,1486,-7
0,5,69,4,25,1487,9
0,5,69,4,25,1488,5
0,5,69,4,25,1489,-3
0,5,69,4,25,1490,-3
0,5,69,4,25,1491,-3
0,5,69,4,25,1492,-5
0,5,69,4,25,1493,1
0,5,69,4,25,1494,-1
0,5,69,4,25,1495,5
0,5,69,4,25,1496,-5
0,5,69,4,25,1497,7
0,5,69,4,25,1498,1
0,5,69,4,25,1499,7
0,5,69,4,25,1500,11
0,5,69,4,25,1501,-3
0,5,69,4,25,1502,-3
0,5,69,4,25,1503,3
0,5,69,4,25,1504,1
0,5,69,4,25,1505,1
0,5,69,4,25,1506,1
0,5,69,4,25,1507,-1
0,5,69,4,25,1508,-5
0,5,69,4,25,1509,7
0,5,69,4,25,1510,1
0,5,69,4,25,1511,-7
0,5,69,4,25,1512,9
0,5,69,4,25,1513,5
0,5,69,4,25,1514,-3
0,5,69,4,25,1515,-3
0,5,69,4,25,1516,-3
0,5,69,4,25,1517,-5
0,5,69,4,25,1518,1
0,5,69,4,25,1519,-1
0,5,69,4,25,1520,5
0,5,69,4,25,1521,-5
0,5,69,4,25,1522,7
0,5,69,4,25,1523,1
0,5,69,4,25,1524,7
0,5,69,4,25,1525,11
0,5,69,4,25,1526,-3
0,5,69,4,25,1527,-3
0,5,69,4,25,1528,3
0,5,69,4,25,1529,1
0,5,69,4,25,1530,1
0,5,69,4,25,1531,1
0,5,69,4,25,1532,-1
0,5,69,4,25,1533,-5
0,5,69,4,25,1534,7
0,5,69,4,25,1535,1
0,5,69,4,25,1536,-7
0,5,69,4,25,1537,9
0,5,69,4,25,1538,5
0,5,69,4,25,1539,-3
0,5,69,4,25,1540,-3
0,5,69,4,25,1541,-3
0,5,69,4,25,1542,-5
0,5,69,4,25,1543,1
0,5,69,4,25,1544,-1
0,5,69,4,25,1545,5
0,5,69,4,25,1546,-5
0,5,69,4,25,1547,7
0,5,69,4,25,1548,1
0,5,69,4,25,1549,7
0,5,69,4,25,1550,11
0,5,69,4,25,1551,-3
0,5,69,4,25,1552,-3
0,5,69,4,25,1553,3
0,5,69,4,25,1554,1
0,5,69,4,25,1555,1
0,5,69,4,25,1556,1
0,5,69,4,25,1557,-1
0,5,69,4,25,1558,-5
0,5,69,4,25,1559,7
0,5,69,4,25,1560,1
0,5,69,4,25,1561,-7
0,5,69,4,25,1562,9
0,5,69,4,25,1563,5
0,5,69,4,25,1564,-3
0,5,69,4,25,1565,-3
0,5,69,4,25,1566,-3
0,5,69,4,25,1567,-5
0,5,69,4,25,1568,1
0,5,69,4,25,1569,-1
0,5,69,4,25,1570,5
0,5,69,4,25,1571,-5
0,5,69,4,25,1572,7
0,5,69,4,25,1573,1
0,5,69,4,25,1574,7
0,5,69,4,25,1575,11
0,5,69,4,25,1576,-3
0,5,69,4,25,1577,-3
0,5,69,4,25,1578,3
0,5,69,4,25,1579,1
0,5,69,4,25,1580,1
0,5,69,4,25,1581,1
0,5,69,4,25,1582,-1
0,5,69,4,25,1583,-5
0,5,69,4,25,1584,7
0,5,69,4,25,1585,1
0,5,69,4,25,1586,-7
0,5,69,4,25,1587,9
0,5,69,4,25,1588,5
0,5,69,4,25,1589,-3
0,5,69,4,25,1590,-3
0,5,69,4,25,1591,-3
0,5,69,4,25,1592,-5
0,5,69,4,25,1593,1
0,5,69,4,25,1594,-1
0,5,69,4,25,1595,5
0,5,69,4,25,1596,-5
0,5,69,4,25,1597,7
0,5,69,4,25,1598,1
0,5,69,4,25,1599,7
0,5,69,4,25,1600,11
0,5,69,4,25,1601,-3
0,5,69,4,25,1602,-3
0,5,69,4,25,1603,3
0,5,69,4,25,1604,1
0,5,69,4,25,1605,1
0,5,69,4,25,1606,1
0,5,69,4,25,1607,-1
0,5,69,4,25,1608,-5
0,5,69,4,25,1609,7
0,5,69,4,25,1610,1
0,5,69,4,25,1611,-7
0,5,69,4,25,1612,9
0,5,69,4,25,1613,5
0,5,69,4,25,1614,-3
0,5,69,4,25,1615,-3
0,5,69,4,25,1616,-3
0,5,69,4,25,1617,-5
0,5,69,4,25,1618,1
0,5,69,4,25,1619,-1
0,5,69,4,25,1620,5
0,5,69,4,25,1621,-5
0,5,69,4,25,1622,7
0,5,69,4,25,1623,1
0,5,69,4,25,1624,7
0,5,69,4,25,1625,11
0,5,69,4,25,1626,-3
0,5,69,4,25,1627,-3
0,5,69,4,25,1628,3
0,5,69,4,25,1629,1
0,5,69,4,25,1630,1
0,5,69,4,25,1631,1
0,5,69,4,25,1632,-1
0,5,69,4,25,1633,-5
0,5,69,4,25,1634,7
0,5,69,4,25,1635,1
0,5,69,4,25,1636,-7
0,5,69,4,25,1637,9
0,5,69,4,25,1638,5
0,5,69,4,25,1639,-3
0,5,69,4,25,1640,-3
0,5,69,4,25,1641,-3
0,5,69,4,25,1642,-5
0,5,69,4,25,1643,1
0,5,69,4,25,1644,-1
0,5,69,4,25,1645,5
0,5,69,4,25,1646,-5
0,5,69,4,25,1647,7
0,5,69,4,25,1648,1
0,5,69,4,25,1649,7
0,5,69,4,25,1650,11
0,5,69,4,25,1651,-3
0,5,69,4,25,1652,-3
0,5,69,4,25,1653,3
0,5,69,4,25,1654,1
0,5,69,4,25,1655,1
0,5,69,4,25,1656,1
0,5,69,4,25,1657,-1
0,5,69,4,25,1658,-5
0,5,69,4,25,1659,7
0,5,69,4,25,1660,1
0,5,69,4,25,1661,-7
0,5,69,4,25,1662,9
0,5,69,4,25,1663,5
0,5,69,4,25,1664,-3
0,5,69,4,25,1665,-3
0,5,69,4,25,1666,-3
0,5,69,4,25,1667,-5
0,5,69,4,25,1668,1
0,5,69,4,25,1669,-1
0,5,69,4,25,1670,5
0,5,69,4,25,1671,-5
0,5,69,4,25,1672,7
0,5,69,4,25,1673,1
0,5,69,4,25,1674,7
0,5,69,4,25,1675,11
0,5,69,4,25,1676,-3
0,5,69,4,25,1677,-3
0,5,69,4,25,1678,3
0,5,69,4,25,1679,1
0,5,69,4,25,1680,1
0,5,69,4,25,1681,1
0,5,69,4,25,1682,-1
0,5,69,4,25,1683,-5
0,5,69,4,25,1684,7
0,5,69,4,25,1685,1
0,5,69,4,25,1686,-7
0,5,69,4,25,1687,9
0,5,69,4,25,1688,5
0,5,69,4,25,1689,-3
0,5,69,4,25,1690,-3
0,5,69,4,25,1691,-3
0,5,69,4,25,1692,-5
0,5,69,4,25,1693,1
0,5,69,4,25,1694,-1
0,5,69,4,25,1695,5
0,5,69,4,25,1696,-5
0,5,69,4,25,1697,7
0,5,69,4,25,1698,1
0,5,69,4,25,1699,7
0,5,69,4,25,1700,11
0,5,69,4,25,1701,-3
0,5,69,4,25,1702,-3
0,5,69,4,25,1703,3
0,5,69,4,25,1704,1
0,5,69,4,25,1705,1
0,5,69,4,25,1706,1
0,5,69,4,25,1707,-1
0,5,69,4,25,1708,-5
0,5,69,4,25,1709,7
0,5,69,4,25,1710,1
0,5,69,4,25,1711,-7
0,5,69,4,25,1712,9
0,5,69,4,25,1713,5
0,5,69,4,25,1714,-3
0,5,69,4,25,1715,-3
0,5,69,4,25,1716,-3
0,5,69,4,25,1717,-5
0,5,69,4,25,1718,1
0,5,69,4,25,1719,-1
0,5,69,4,25,1720,5
0,5,69,4,25,1721,-5
0,5,69,4,25,1722,7
0,5,69,4,25,1723,1
0,5,69,4,25,1724,7
0,5,69,4,25,1725,11
0,5,69,4,25,1726,-3
0,5,69,4,25,1727,-3
0,5,69,4,25,1728,3
0,5,69,4,25,1729,1
0,5,69,4,25,1730,1
0,5,69,4,25,1731,1
0,5,69,4,25,1732,-1
0,5,69,4,25,1733,-5
0,5,69,4,25,1734,7
0,5,69,4,25,1735,1
0,5,69,4,25,1736,-7
0,5,69,4,25,1737,9
0,5,69,4,25,1738,5
0,5,69,4,25,1739,-3
0,5,69,4,25,1740,-3
0,5,69,4,25,1741,-3
0,5,69,4,25,1742,-5
0,5,69,4,25,1743,1
0,5,69,4,25,1744,-1
0,5,69,4,25,1745,5
0,5,69,4,25,1746,-5
0,5,69,4,25,1747,7
0,5,69,4,25,1748,1
0,5,69,4,25,1749,7
0,5,69,4,25,1750,11
0,5,69,4,25,1751,-3
0,5,69,4,25,1752,-3
0,5,69,4,25,1753,3
0,5,69,4,25,1754,1
0,5,69,4,25,1755,1
0,5,69,4,25,1756,1
0,5,69,4,25,1757,-1
0,5,69,4,25,1758,-5
0,5,69,4,25,1759,7
0,5,69,4,25,1760,1
0,5,69,4,25,1761,-7
0,5,69,4,25,1762,9
0,5,69,4,25,1763,5
0,5,69,4,25,1764,-3
0,5,69,4,25,1765,-3
0,5,69,4,25,1766,-3
0,5,69,4,25,1767,-5
0,5,69,4,25,1768,1
0,5,69,4,25,1769,-1
0,5,69,4,25,1770,5
0,5,69,4,25,1771,-5
0,5,69,4,25,1772,7
0,5,69,4,25,1773,1
0,5,69,4,25,1774,7
0,5,69,4,25,1775,11
0,5,69,4,25,1776,-3
0,5,69,4,25,1777,-3
